	driver_id	comment
7564	3e68aef1c40fbcc078eac63a4cf6515e	водитель беспокоился о моем самочувствие)
7565	07979a84eded4d6a93239643e7b8c037	Машина Застряла . Поездки не было.
7566	903777677e40934685e4b957495aca4b	водитель всю дорогу разговаривал по телефону, холодно в салоне
7567	3feb6982faa167108846fd6aab6d7526	Очень вежливый и приятный водитель. Все отлично. 
7568	89cbf42619449aaf7f788a000ba82d28	водитель ехал очень медлено и в салоне очень не приятный запах
7569	dadbc056e5de216a0a1032f9c72058ee	доставка почему такая дорогая????за что вы сняли столько денег 
7570	d00e28314ec53540d073265cda87de7d	Все мега-супер-пупер
7571	fd7fc640851e05bb593bd5e33c721203	Всё было идеально, только водитель без маски)
7572	3579d3c38c63abc21ccc3ab424884a1e	идеальный водитель!!!
7573	a702384f3b3379ad32fe11fef615683d	??
7574	8426b280eb599eb401eda4325dcf7d49	10 минут ожидания на морозе за мой счет,когда адресс был верным
7575	ed074901be9a56335d6631c68e5926fa	Водитель, по его словам, не видел наше местоположение.
7576	64a3fd635f211772e3a06cc5392ae7e0	Отличный водитель. Надёжный, спокойный
7577	9c2e7f412f1886f11f9e22130bc20bc3	Водитель супер 
7578	adb2594ced591628b90295c2a503e375	Очень хорошая поездка!
7579	1a8741d77408ccf39c8dc80832ec0ecb	Вёз как дрова!!! Проехал на красный!!! 
7580	cff31d4f3233148493d03cb8d7a4dec0	Водитель всю дорогу смотрел в телефон, что-то настраивал, машину болтало из стороны в сторону. Учитывая погодную ситуацию постоянный газ, а потом экстренное торможение тоже очень неприятно.
7581	8af1bbdc2d76a89fb1afaca29a7e1aed	В такую погоду водитель ехал очень осторожно, соблюдая дистанцию, и прислушивался к моим советам, я тоже водитель, хотя мог бы этого не делать, молодец
7582	c63456ef9c79ce75d06888f88456b14d	Отличная музыка 
7583	16b22526fd5a0d49c6333fb4cb4ae17a	Лучший водитель, если бы могла, поставила бы больше звёзд 
7584	cb31089a3f7c4c948d78e03293a28e8e	молодец
7585	57b0cd38da84b8254b0034b0b771b71a	Мощный водитель))) 
7586	62306203d473a0e97354a84b3a4e9ed5	Отказался заезжать во двор
7587	74b77af9e2445d50e143d6db184755c4	Супер водител. 
7588	eaafcfe6b672878189c0a5975817dc00	отличный таксит, приятно побеседовали, один из лучших таксистов, которые мне когда либо попадались
7589	f60d3153686e6d5af5f1aadd4839113d	Водитель хотел высадить меня раньше на остановке , чтобы не вести до точки 
